codigo_mes,mes,codigo_ca,comunidad_autonoma,codigo_provincia,provincia,codigo_municipio,municipio,total_paro_registrado,Paro_hombre_edad___25,Paro_hombre_edad_25__45,Paro_hombre_edad___45,Paro_mujer_edad___25,Paro_mujer_edad_25__45,Paro_mujer_edad___45,Paro_Agricultura,Paro_Industria,Paro_Construcci__n,Paro_Servicios,Paro_Sin_empleo_Anterior
201801,Enero de 2018,1,Andalucia,29,Málaga,29067,Málaga,62365,2222,11246,12967,2198,15820,17912,679,3428,6244,44179,7835
201802,Febrero de 2018,1,Andalucia,29,Málaga,29067,Málaga,62957,2417,11307,12887,2448,15879,18019,702,3427,6207,44347,8274
201803,Marzo de 2018,1,Andalucia,29,Málaga,29067,Málaga,62218,2491,10866,12655,2594,15623,17989,743,3337,6198,43362,8578
201804,Abril de 2018,1,Andalucia,29,Málaga,29067,Málaga,61328,2574,10463,12514,2601,15286,17890,740,3277,6057,42483,8771
201805,Mayo de 2018,1,Andalucia,29,Málaga,29067,Málaga,59578,2517,10020,12242,2492,14614,17693,745,3241,5862,41066,8664
201806,Junio de 2018,1,Andalucia,29,Málaga,29067,Málaga,57610,2346,9378,11855,2208,14290,17533,716,3063,5692,39808,8331
201807,Julio de 2018,1,Andalucia,29,Málaga,29067,Málaga,57059,2224,9174,11882,2200,14095,17484,694,3040,5628,39549,8148
201808,Agosto de 2018,1,Andalucia,29,Málaga,29067,Málaga,57932,2117,9378,12022,2172,14656,17587,681,3055,5777,40578,7841
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29067,Málaga,58710,2265,9595,12092,2305,14833,17620,679,3095,5672,41291,7973
201810,Octubre de 2018,1,Andalucia,29,Málaga,29067,Málaga,60746,2472,10287,12266,2508,15309,17904,683,3342,5709,42761,8251
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29067,Málaga,60638,2223,10491,12277,2252,15394,18001,670,3326,5671,43173,7798
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29067,Málaga,59858,2233,10432,12328,2156,14940,17769,647,3268,5804,42469,7670
201801,Enero de 2018,1,Andalucia,29,Málaga,29077,Parauta,21,3,5,4,1,4,4,0,0,0,20,1
201802,Febrero de 2018,1,Andalucia,29,Málaga,29077,Parauta,19,3,6,2,1,3,4,0,0,0,19,0
201803,Marzo de 2018,1,Andalucia,29,Málaga,29077,Parauta,19,3,6,4,0,2,4,0,0,0,19,0
201804,Abril de 2018,1,Andalucia,29,Málaga,29077,Parauta,11,1,0,4,0,1,5,0,1,0,10,0
201805,Mayo de 2018,1,Andalucia,29,Málaga,29077,Parauta,11,2,1,3,0,2,3,0,1,0,10,0
201806,Junio de 2018,1,Andalucia,29,Málaga,29077,Parauta,14,2,3,3,0,3,3,0,1,0,13,0
201807,Julio de 2018,1,Andalucia,29,Málaga,29077,Parauta,17,2,5,5,0,3,2,0,2,0,15,0
201808,Agosto de 2018,1,Andalucia,29,Málaga,29077,Parauta,17,2,4,5,0,3,3,0,2,0,15,0
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29077,Parauta,17,2,4,5,0,2,4,0,2,0,15,0
201810,Octubre de 2018,1,Andalucia,29,Málaga,29077,Parauta,17,2,4,5,0,2,4,0,2,0,15,0
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29077,Parauta,14,2,1,5,0,2,4,1,2,0,11,0
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29077,Parauta,13,1,1,4,0,3,4,0,2,1,10,0
201801,Enero de 2018,1,Andalucia,29,Málaga,29079,Periana,222,11,32,59,18,74,28,12,3,24,153,30
201802,Febrero de 2018,1,Andalucia,29,Málaga,29079,Periana,222,10,37,51,19,74,31,14,4,26,146,32
201803,Marzo de 2018,1,Andalucia,29,Málaga,29079,Periana,241,15,38,53,28,76,31,26,5,24,149,37
201804,Abril de 2018,1,Andalucia,29,Málaga,29079,Periana,250,15,38,58,33,75,31,33,5,28,144,40
201805,Mayo de 2018,1,Andalucia,29,Málaga,29079,Periana,260,15,48,62,30,76,29,49,5,28,139,39
201806,Junio de 2018,1,Andalucia,29,Málaga,29079,Periana,277,25,55,68,30,70,29,50,7,29,145,46
201807,Julio de 2018,1,Andalucia,29,Málaga,29079,Periana,264,27,49,66,28,65,29,47,8,25,135,49
201808,Agosto de 2018,1,Andalucia,29,Málaga,29079,Periana,273,27,57,63,33,65,28,43,10,29,143,48
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29079,Periana,261,24,48,65,27,67,30,42,6,27,149,37
201810,Octubre de 2018,1,Andalucia,29,Málaga,29079,Periana,246,20,43,59,26,67,31,36,6,27,142,35
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29079,Periana,243,11,39,65,23,71,34,34,8,27,146,28
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29079,Periana,228,8,35,61,23,68,33,22,5,32,141,28
201801,Enero de 2018,1,Andalucia,29,Málaga,29080,Pizarra,1028,43,164,174,47,284,316,64,89,141,615,119
201802,Febrero de 2018,1,Andalucia,29,Málaga,29080,Pizarra,993,42,152,168,43,280,308,58,79,139,595,122
201803,Marzo de 2018,1,Andalucia,29,Málaga,29080,Pizarra,970,35,140,166,44,277,308,54,79,134,580,123
201804,Abril de 2018,1,Andalucia,29,Málaga,29080,Pizarra,952,38,135,159,47,268,305,58,82,122,561,129
201805,Mayo de 2018,1,Andalucia,29,Málaga,29080,Pizarra,934,41,123,148,49,269,304,49,77,118,559,131
201806,Junio de 2018,1,Andalucia,29,Málaga,29080,Pizarra,922,42,123,144,47,262,304,53,73,123,544,129
201807,Julio de 2018,1,Andalucia,29,Málaga,29080,Pizarra,901,37,126,145,38,240,315,55,69,128,530,119
201808,Agosto de 2018,1,Andalucia,29,Málaga,29080,Pizarra,941,36,139,151,42,253,320,60,72,136,557,116
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29080,Pizarra,930,38,121,149,38,264,320,53,64,122,566,125
201810,Octubre de 2018,1,Andalucia,29,Málaga,29080,Pizarra,955,41,128,160,39,262,325,58,67,114,594,122
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29080,Pizarra,963,40,132,151,39,277,324,49,65,120,610,119
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29080,Pizarra,962,36,146,151,35,270,324,56,70,125,598,113
201801,Enero de 2018,1,Andalucia,29,Málaga,29081,Pujerra,20,1,8,1,1,5,4,1,0,9,10,0
201802,Febrero de 2018,1,Andalucia,29,Málaga,29081,Pujerra,14,0,3,0,1,6,4,0,0,4,8,2
201803,Marzo de 2018,1,Andalucia,29,Málaga,29081,Pujerra,18,1,6,2,0,6,3,0,1,5,10,2
201804,Abril de 2018,1,Andalucia,29,Málaga,29081,Pujerra,18,1,5,3,0,5,4,0,1,6,9,2
201805,Mayo de 2018,1,Andalucia,29,Málaga,29081,Pujerra,12,0,3,2,0,4,3,0,1,5,4,2
201806,Junio de 2018,1,Andalucia,29,Málaga,29081,Pujerra,11,0,1,3,0,5,2,1,1,5,2,2
201807,Julio de 2018,1,Andalucia,29,Málaga,29081,Pujerra,9,0,0,2,0,5,2,0,0,5,2,2
201808,Agosto de 2018,1,Andalucia,29,Málaga,29081,Pujerra,6,0,0,0,0,5,1,0,0,2,2,2
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29081,Pujerra,8,0,0,1,0,5,2,0,0,3,3,2
201810,Octubre de 2018,1,Andalucia,29,Málaga,29081,Pujerra,12,0,2,5,0,4,1,0,0,8,2,2
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29081,Pujerra,16,0,2,3,2,7,2,1,0,5,7,3
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29081,Pujerra,17,0,3,4,2,6,2,1,0,7,6,3
201801,Enero de 2018,1,Andalucia,29,Málaga,29085,Salares,9,0,0,4,1,2,2,0,0,2,6,1
201802,Febrero de 2018,1,Andalucia,29,Málaga,29085,Salares,12,0,1,5,1,3,2,0,1,4,6,1
201803,Marzo de 2018,1,Andalucia,29,Málaga,29085,Salares,13,0,3,4,2,3,1,0,1,5,6,1
201804,Abril de 2018,1,Andalucia,29,Málaga,29085,Salares,13,0,2,4,2,4,1,1,1,3,7,1
201805,Mayo de 2018,1,Andalucia,29,Málaga,29085,Salares,11,1,0,2,2,5,1,0,1,1,8,1
201806,Junio de 2018,1,Andalucia,29,Málaga,29085,Salares,9,0,0,4,1,3,1,0,1,2,6,0
201807,Julio de 2018,1,Andalucia,29,Málaga,29085,Salares,10,0,0,4,1,4,1,0,1,2,7,0
201808,Agosto de 2018,1,Andalucia,29,Málaga,29085,Salares,10,0,1,3,1,4,1,0,1,1,8,0
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29085,Salares,14,0,2,4,1,5,2,0,0,2,12,0
201810,Octubre de 2018,1,Andalucia,29,Málaga,29085,Salares,15,1,2,5,1,4,2,0,0,5,10,0
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29085,Salares,13,0,2,6,0,3,2,0,0,5,8,0
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29085,Salares,13,0,2,6,0,3,2,0,0,5,8,0
201801,Enero de 2018,1,Andalucia,29,Málaga,29087,Sedella,40,0,10,18,3,6,3,5,0,9,25,1
201802,Febrero de 2018,1,Andalucia,29,Málaga,29087,Sedella,40,1,10,18,3,6,2,4,0,8,27,1
201803,Marzo de 2018,1,Andalucia,29,Málaga,29087,Sedella,45,2,11,20,2,8,2,7,0,8,28,2
201804,Abril de 2018,1,Andalucia,29,Málaga,29087,Sedella,41,2,8,19,2,8,2,5,0,8,26,2
201805,Mayo de 2018,1,Andalucia,29,Málaga,29087,Sedella,41,3,6,19,2,9,2,5,0,5,28,3
201806,Junio de 2018,1,Andalucia,29,Málaga,29087,Sedella,36,1,6,19,2,6,2,4,0,6,25,1
201807,Julio de 2018,1,Andalucia,29,Málaga,29087,Sedella,44,1,9,21,3,7,3,3,0,6,33,2
201808,Agosto de 2018,1,Andalucia,29,Málaga,29087,Sedella,43,1,8,22,3,6,3,2,0,6,32,3
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29087,Sedella,38,1,7,20,2,6,2,3,0,6,26,3
201810,Octubre de 2018,1,Andalucia,29,Málaga,29087,Sedella,40,2,6,20,3,7,2,4,0,7,26,3
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29087,Sedella,39,1,6,19,4,7,2,3,0,8,26,2
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29087,Sedella,40,1,8,19,4,6,2,3,0,10,25,2
201801,Enero de 2018,1,Andalucia,29,Málaga,29904,Serrato,38,2,3,7,5,10,11,2,0,8,24,4
201802,Febrero de 2018,1,Andalucia,29,Málaga,29904,Serrato,46,2,5,15,4,10,10,8,0,11,24,3
201803,Marzo de 2018,1,Andalucia,29,Málaga,29904,Serrato,48,2,6,16,4,9,11,8,0,12,25,3
201804,Abril de 2018,1,Andalucia,29,Málaga,29904,Serrato,41,1,2,16,4,8,10,6,0,11,21,3
201805,Mayo de 2018,1,Andalucia,29,Málaga,29904,Serrato,42,1,4,13,4,11,9,4,0,12,23,3
201806,Junio de 2018,1,Andalucia,29,Málaga,29904,Serrato,47,1,5,12,4,14,11,5,0,10,29,3
201807,Julio de 2018,1,Andalucia,29,Málaga,29904,Serrato,44,1,6,9,3,14,11,4,0,9,28,3
201808,Agosto de 2018,1,Andalucia,29,Málaga,29904,Serrato,41,1,6,9,3,12,10,4,0,8,26,3
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29904,Serrato,44,1,8,10,3,12,10,4,0,8,29,3
201810,Octubre de 2018,1,Andalucia,29,Málaga,29904,Serrato,49,2,8,10,4,12,13,3,0,6,36,4
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29904,Serrato,46,1,9,8,4,11,13,3,0,4,35,4
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29904,Serrato,44,1,5,10,3,13,12,6,0,3,32,3
201801,Enero de 2018,1,Andalucia,29,Málaga,29016,Árchez,40,4,7,15,3,8,3,2,0,20,15,3
201802,Febrero de 2018,1,Andalucia,29,Málaga,29016,Árchez,39,3,6,15,3,9,3,2,0,21,13,3
201803,Marzo de 2018,1,Andalucia,29,Málaga,29016,Árchez,35,3,4,16,3,6,3,2,0,21,9,3
201804,Abril de 2018,1,Andalucia,29,Málaga,29016,Árchez,35,2,6,14,4,6,3,2,0,20,11,2
201805,Mayo de 2018,1,Andalucia,29,Málaga,29016,Árchez,34,2,7,13,4,5,3,1,0,19,12,2
201806,Junio de 2018,1,Andalucia,29,Málaga,29016,Árchez,33,2,6,15,3,4,3,1,0,20,10,2
201807,Julio de 2018,1,Andalucia,29,Málaga,29016,Árchez,29,2,3,14,2,5,3,0,0,18,9,2
201808,Agosto de 2018,1,Andalucia,29,Málaga,29016,Árchez,34,2,4,17,3,4,4,0,0,22,10,2
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29016,Árchez,34,2,5,17,0,6,4,0,0,21,11,2
201810,Octubre de 2018,1,Andalucia,29,Málaga,29016,Árchez,30,2,4,15,1,4,4,0,0,19,9,2
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29016,Árchez,32,2,5,16,1,3,5,0,0,19,12,1
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29016,Árchez,34,2,6,15,1,5,5,1,0,18,14,1
201801,Enero de 2018,1,Andalucia,29,Málaga,29010,Almargen,157,11,25,35,12,46,28,27,8,5,107,10
201802,Febrero de 2018,1,Andalucia,29,Málaga,29010,Almargen,159,10,25,39,14,43,28,34,8,3,103,11
201803,Marzo de 2018,1,Andalucia,29,Málaga,29010,Almargen,163,17,26,35,17,42,26,33,8,4,106,12
201804,Abril de 2018,1,Andalucia,29,Málaga,29010,Almargen,157,15,24,32,18,41,27,27,7,4,105,14
201805,Mayo de 2018,1,Andalucia,29,Málaga,29010,Almargen,158,13,23,37,16,41,28,27,10,5,103,13
201806,Junio de 2018,1,Andalucia,29,Málaga,29010,Almargen,165,15,23,37,18,44,28,23,10,6,108,18
201807,Julio de 2018,1,Andalucia,29,Málaga,29010,Almargen,161,15,22,34,19,45,26,24,8,6,105,18
201808,Agosto de 2018,1,Andalucia,29,Málaga,29010,Almargen,152,13,19,34,17,45,24,24,7,4,102,15
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29010,Almargen,160,15,18,36,18,45,28,21,11,1,110,17
201810,Octubre de 2018,1,Andalucia,29,Málaga,29010,Almargen,159,12,21,37,14,47,28,22,10,6,105,16
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29010,Almargen,137,8,17,32,11,43,26,14,9,5,98,11
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29010,Almargen,134,7,23,28,10,41,25,13,9,8,93,11
201801,Enero de 2018,1,Andalucia,29,Málaga,29011,Almogía,406,19,47,93,14,98,135,16,33,102,218,37
201802,Febrero de 2018,1,Andalucia,29,Málaga,29011,Almogía,395,16,43,92,13,100,131,12,31,99,218,35
201803,Marzo de 2018,1,Andalucia,29,Málaga,29011,Almogía,374,17,38,88,11,89,131,11,28,88,212,35
201804,Abril de 2018,1,Andalucia,29,Málaga,29011,Almogía,374,16,38,88,12,93,127,11,27,81,220,35
201805,Mayo de 2018,1,Andalucia,29,Málaga,29011,Almogía,364,17,31,86,13,89,128,11,26,74,215,38
201806,Junio de 2018,1,Andalucia,29,Málaga,29011,Almogía,359,15,36,85,12,78,133,12,25,70,214,38
201807,Julio de 2018,1,Andalucia,29,Málaga,29011,Almogía,353,15,31,83,14,74,136,11,26,65,216,35
201808,Agosto de 2018,1,Andalucia,29,Málaga,29011,Almogía,341,13,35,84,12,70,127,13,27,68,199,34
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29011,Almogía,344,15,37,79,11,81,121,13,31,63,200,37
201810,Octubre de 2018,1,Andalucia,29,Málaga,29011,Almogía,338,13,42,69,11,78,125,10,29,61,201,37
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29011,Almogía,323,10,36,70,8,73,126,8,27,62,196,30
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29011,Almogía,337,10,36,77,9,76,129,9,27,70,199,32
201801,Enero de 2018,1,Andalucia,29,Málaga,29013,Alozaina,211,17,26,63,7,38,60,26,12,30,123,20
201802,Febrero de 2018,1,Andalucia,29,Málaga,29013,Alozaina,209,17,25,61,8,37,61,24,13,28,124,20
201803,Marzo de 2018,1,Andalucia,29,Málaga,29013,Alozaina,223,18,31,62,8,44,60,29,14,26,133,21
201804,Abril de 2018,1,Andalucia,29,Málaga,29013,Alozaina,216,18,30,60,9,39,60,28,13,25,125,25
201805,Mayo de 2018,1,Andalucia,29,Málaga,29013,Alozaina,204,13,29,51,8,41,62,23,15,24,119,23
201806,Junio de 2018,1,Andalucia,29,Málaga,29013,Alozaina,197,12,26,49,8,38,64,18,15,25,115,24
201807,Julio de 2018,1,Andalucia,29,Málaga,29013,Alozaina,186,12,26,42,9,40,57,17,13,27,108,21
201808,Agosto de 2018,1,Andalucia,29,Málaga,29013,Alozaina,202,13,32,45,10,42,60,18,14,30,116,24
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29013,Alozaina,196,13,26,44,8,38,67,12,19,28,115,22
201810,Octubre de 2018,1,Andalucia,29,Málaga,29013,Alozaina,205,18,34,49,9,34,61,20,16,29,113,27
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29013,Alozaina,201,15,34,50,8,32,62,19,12,30,118,22
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29013,Alozaina,197,13,30,54,7,35,58,18,12,30,115,22
201801,Enero de 2018,1,Andalucia,29,Málaga,29043,Colmenar,293,14,44,85,14,85,51,20,16,37,184,36
201802,Febrero de 2018,1,Andalucia,29,Málaga,29043,Colmenar,287,15,44,85,14,81,48,23,17,37,173,37
201803,Marzo de 2018,1,Andalucia,29,Málaga,29043,Colmenar,290,17,51,83,15,77,47,29,17,40,167,37
201804,Abril de 2018,1,Andalucia,29,Málaga,29043,Colmenar,287,20,51,81,17,73,45,29,16,41,161,40
201805,Mayo de 2018,1,Andalucia,29,Málaga,29043,Colmenar,272,20,50,78,16,67,41,33,17,31,151,40
201806,Junio de 2018,1,Andalucia,29,Málaga,29043,Colmenar,269,17,55,72,14,73,38,30,16,32,153,38
201807,Julio de 2018,1,Andalucia,29,Málaga,29043,Colmenar,281,20,55,80,15,70,41,29,14,39,160,39
201808,Agosto de 2018,1,Andalucia,29,Málaga,29043,Colmenar,283,23,56,78,15,66,45,27,12,38,170,36
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29043,Colmenar,286,25,52,79,15,71,44,25,12,41,172,36
201810,Octubre de 2018,1,Andalucia,29,Málaga,29043,Colmenar,285,20,45,84,19,74,43,20,13,41,178,33
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29043,Colmenar,278,14,44,85,19,71,45,17,15,42,176,28
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29043,Colmenar,256,12,38,71,18,73,44,10,15,35,168,28
201801,Enero de 2018,1,Andalucia,29,Málaga,29038,Cártama,2482,111,374,443,100,793,661,76,198,446,1486,276
201802,Febrero de 2018,1,Andalucia,29,Málaga,29038,Cártama,2499,123,364,442,109,799,662,81,199,439,1494,286
201803,Marzo de 2018,1,Andalucia,29,Málaga,29038,Cártama,2485,119,367,440,109,805,645,85,198,437,1481,284
201804,Abril de 2018,1,Andalucia,29,Málaga,29038,Cártama,2383,112,343,418,111,762,637,78,196,423,1401,285
201805,Mayo de 2018,1,Andalucia,29,Málaga,29038,Cártama,2327,103,326,413,110,745,630,75,194,402,1373,283
201806,Junio de 2018,1,Andalucia,29,Málaga,29038,Cártama,2328,101,318,405,113,742,649,75,192,407,1372,282
201807,Julio de 2018,1,Andalucia,29,Málaga,29038,Cártama,2305,95,307,396,103,753,651,77,188,398,1381,261
201808,Agosto de 2018,1,Andalucia,29,Málaga,29038,Cártama,2365,109,315,420,109,766,646,85,193,419,1396,272
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29038,Cártama,2330,112,309,419,109,733,648,85,191,414,1358,282
201810,Octubre de 2018,1,Andalucia,29,Málaga,29038,Cártama,2405,116,340,428,109,755,657,87,196,420,1410,292
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29038,Cártama,2388,100,333,429,100,750,676,82,198,406,1423,279
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29038,Cártama,2422,100,355,429,102,755,681,87,192,427,1440,276
201801,Enero de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,278,23,70,70,10,59,46,11,9,50,192,16
201802,Febrero de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,278,19,65,73,15,60,46,11,8,45,197,17
201803,Marzo de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,265,13,55,75,15,60,47,10,7,44,188,16
201804,Abril de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,274,15,60,80,16,56,47,12,9,54,183,16
201805,Mayo de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,254,13,51,77,12,52,49,12,12,48,171,11
201806,Junio de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,251,15,52,75,11,51,47,11,13,48,166,13
201807,Julio de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,258,16,54,77,14,49,48,8,10,57,167,16
201808,Agosto de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,266,18,57,73,12,52,54,10,11,53,176,16
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,266,17,58,67,16,58,50,8,11,52,179,16
201810,Octubre de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,259,17,56,69,12,56,49,6,11,49,179,14
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,264,16,60,71,11,60,46,6,12,49,182,15
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29045,Cómpeta,275,19,67,71,14,55,49,7,10,54,192,12
201801,Enero de 2018,1,Andalucia,29,Málaga,29051,Estepona,5870,232,1027,1155,190,1653,1613,53,141,661,4518,497
201802,Febrero de 2018,1,Andalucia,29,Málaga,29051,Estepona,5819,256,1003,1134,208,1611,1607,62,139,655,4446,517
201803,Marzo de 2018,1,Andalucia,29,Málaga,29051,Estepona,5579,259,908,1084,204,1546,1578,72,138,645,4174,550
201804,Abril de 2018,1,Andalucia,29,Málaga,29051,Estepona,5257,257,816,1052,196,1413,1523,71,124,613,3899,550
201805,Mayo de 2018,1,Andalucia,29,Málaga,29051,Estepona,4994,225,751,1015,185,1326,1492,57,126,594,3679,538
201806,Junio de 2018,1,Andalucia,29,Málaga,29051,Estepona,4729,205,675,976,161,1251,1461,56,117,609,3438,509
201807,Julio de 2018,1,Andalucia,29,Málaga,29051,Estepona,4559,175,661,944,147,1218,1414,56,111,607,3305,480
201808,Agosto de 2018,1,Andalucia,29,Málaga,29051,Estepona,4652,185,677,964,158,1250,1418,49,115,657,3348,483
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29051,Estepona,4970,238,740,992,188,1367,1445,43,116,640,3676,495
201810,Octubre de 2018,1,Andalucia,29,Málaga,29051,Estepona,5351,290,822,1006,213,1518,1502,45,126,614,4041,525
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29051,Estepona,5726,280,936,1039,220,1650,1601,55,120,604,4475,472
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29051,Estepona,5792,271,947,1084,212,1641,1637,56,131,646,4492,467
201801,Enero de 2018,1,Andalucia,29,Málaga,29052,Faraján,16,3,3,6,2,2,0,0,0,11,5,0
201802,Febrero de 2018,1,Andalucia,29,Málaga,29052,Faraján,10,1,4,2,1,2,0,1,0,6,3,0
201803,Marzo de 2018,1,Andalucia,29,Málaga,29052,Faraján,12,2,4,3,1,2,0,1,0,8,3,0
201804,Abril de 2018,1,Andalucia,29,Málaga,29052,Faraján,12,1,3,5,1,2,0,0,0,9,3,0
201805,Mayo de 2018,1,Andalucia,29,Málaga,29052,Faraján,9,2,0,3,1,3,0,0,0,5,4,0
201806,Junio de 2018,1,Andalucia,29,Málaga,29052,Faraján,13,3,4,3,1,2,0,1,0,7,3,2
201807,Julio de 2018,1,Andalucia,29,Málaga,29052,Faraján,12,4,5,1,0,2,0,0,0,9,3,0
201808,Agosto de 2018,1,Andalucia,29,Málaga,29052,Faraján,7,3,3,0,0,1,0,0,0,6,1,0
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29052,Faraján,14,3,5,1,2,3,0,0,0,10,4,0
201810,Octubre de 2018,1,Andalucia,29,Málaga,29052,Faraján,19,4,4,4,3,3,1,0,0,13,4,2
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29052,Faraján,18,2,5,4,2,4,1,1,0,12,3,2
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29052,Faraján,17,2,5,5,2,3,0,1,0,11,4,1
201801,Enero de 2018,1,Andalucia,29,Málaga,29060,Igualeja,35,1,9,5,5,12,3,3,3,5,24,0
201802,Febrero de 2018,1,Andalucia,29,Málaga,29060,Igualeja,35,2,9,7,3,11,3,5,3,5,21,1
201803,Marzo de 2018,1,Andalucia,29,Málaga,29060,Igualeja,37,2,7,9,4,12,3,3,3,4,26,1
201804,Abril de 2018,1,Andalucia,29,Málaga,29060,Igualeja,38,4,7,10,4,12,1,3,1,4,29,1
201805,Mayo de 2018,1,Andalucia,29,Málaga,29060,Igualeja,39,4,7,12,3,11,2,5,2,7,24,1
201806,Junio de 2018,1,Andalucia,29,Málaga,29060,Igualeja,27,2,6,7,2,8,2,2,2,3,18,2
201807,Julio de 2018,1,Andalucia,29,Málaga,29060,Igualeja,24,1,6,6,3,7,1,1,2,3,18,0
201808,Agosto de 2018,1,Andalucia,29,Málaga,29060,Igualeja,25,0,7,9,4,4,1,1,2,4,18,0
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29060,Igualeja,34,0,8,11,4,9,2,1,3,3,27,0
201810,Octubre de 2018,1,Andalucia,29,Málaga,29060,Igualeja,29,1,4,11,4,7,2,1,3,4,21,0
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29060,Igualeja,32,1,5,10,4,10,2,2,3,2,25,0
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29060,Igualeja,32,0,6,11,3,10,2,2,3,2,25,0
201801,Enero de 2018,1,Andalucia,29,Málaga,29064,Jubrique,58,1,13,19,1,10,14,7,1,7,40,3
201802,Febrero de 2018,1,Andalucia,29,Málaga,29064,Jubrique,61,3,12,20,2,10,14,7,0,7,42,5
201803,Marzo de 2018,1,Andalucia,29,Málaga,29064,Jubrique,55,2,9,21,1,10,12,6,0,6,40,3
201804,Abril de 2018,1,Andalucia,29,Málaga,29064,Jubrique,53,2,9,20,1,9,12,5,0,8,37,3
201805,Mayo de 2018,1,Andalucia,29,Málaga,29064,Jubrique,49,2,9,17,0,10,11,5,0,7,35,2
201806,Junio de 2018,1,Andalucia,29,Málaga,29064,Jubrique,47,3,8,14,1,9,12,6,0,5,32,4
201807,Julio de 2018,1,Andalucia,29,Málaga,29064,Jubrique,45,3,6,15,1,8,12,4,0,6,31,4
201808,Agosto de 2018,1,Andalucia,29,Málaga,29064,Jubrique,43,2,5,16,0,7,13,5,0,6,29,3
201809,Septiembre de 2018,1,Andalucia,29,Málaga,29064,Jubrique,44,2,6,16,0,7,13,4,0,7,30,3
201810,Octubre de 2018,1,Andalucia,29,Málaga,29064,Jubrique,44,3,7,16,0,6,12,5,0,5,31,3
201811,Noviembre de 2018,1,Andalucia,29,Málaga,29064,Jubrique,50,4,8,16,0,10,12,6,0,4,36,4
201812,Diciembre de 2018,1,Andalucia,29,Málaga,29064,Jubrique,48,4,6,16,2,9,11,5,0,4,34,5
201801,Enero de 2018,1,Andalucia,29,Málaga,29069,Marbella,12826,453,2411,2629,403,3350,3580,110,344,1085,10466,821
