order_id,customer_id,product_id,quantity,list_price,revenue,order_date
1400,224,9940,6,899.78,5398.7,2020-10-17
1402,4589,633,6,687.43,4124.6,2020-10-17
1414,1025,1840,6,29.26,175.56,2020-10-20
1418,1511,7566,6,134.19,805.15,2020-10-21
1421,2478,620,6,573.9,3443.39,2020-10-22
1433,926,3386,6,355.37,2132.23,2020-10-27
1454,993,9314,6,661.86,3971.15,2020-10-31
1460,614,393,6,977.01,5862.05,2020-10-31
1461,3600,5475,6,565.9,3395.38,2020-11-01
1463,501,8019,6,42.41,254.47,2020-11-02
1494,1042,5508,6,183.68,1102.1,2020-11-09
1500,161,5274,6,511.64,3069.85,2020-11-11
1502,4965,3291,6,648.19,3889.16,2020-11-11
1503,1190,4503,6,639.41,3836.47,2020-11-11
1511,2612,1809,6,10.39,62.33,2020-11-12
1516,3677,9757,6,340.82,2044.9,2020-11-13
1520,4464,2811,6,60.87,365.24,2020-11-14
1547,3223,3792,6,672.73,4036.4,2020-11-19
1577,4297,6438,6,350.7,2104.22,2020-11-25
1580,60,3710,6,684.83,4108.98,2020-11-26
1587,2189,2281,6,59.06,354.39,2020-11-27
1588,173,610,6,204.08,1224.47,2020-11-27
1593,3299,3153,6,485.42,2912.51,2020-11-28
1596,2571,2193,6,924.25,5545.52,2020-11-29
1604,506,9468,6,569.18,3415.1,2020-12-01
1616,3305,1258,6,812.08,4872.48,2020-12-05
1628,2497,7416,6,442.95,2657.72,2020-12-06
1630,1667,7678,6,185.79,1114.76,2020-12-07
1640,1686,6972,6,20.34,122.01,2020-12-09
1647,4026,4815,6,922.64,5535.83,2020-12-11
1648,3445,1289,6,431.85,2591.1,2020-12-11
1655,4432,6969,6,323.48,1940.85,2020-12-12
1658,806,9281,6,454.55,2727.31,2020-12-13
1673,4966,5730,6,919.95,5519.68,2020-12-17
1682,4884,4317,6,712.0,4271.97,2020-12-18
1684,2084,3915,6,503.9,3023.42,2020-12-18
1693,1836,4533,6,531.45,3188.69,2020-12-20
1694,2759,7591,6,827.43,4964.57,2020-12-20
1751,3645,6476,6,591.58,3549.49,2021-01-02
1755,4466,3647,6,219.69,1318.13,2021-01-03
1759,3609,563,6,186.79,1120.76,2021-01-04
1763,2116,3311,6,449.02,2694.09,2021-01-06
1770,3681,7950,6,932.29,5593.77,2021-01-08
1778,419,2118,6,332.52,1995.12,2021-01-09
1791,4510,9589,6,664.32,3985.93,2021-01-13
1795,2158,3926,6,346.62,2079.71,2021-01-14
1798,2122,9228,6,804.94,4829.62,2021-01-14
1821,4404,4306,6,454.49,2726.97,2021-01-20
1832,3391,8334,6,61.6,369.6,2021-01-22
1835,2493,5528,6,666.17,3997.0,2021-01-23
1837,3192,7744,6,751.63,4509.75,2021-01-23
1845,348,1100,6,392.38,2354.29,2021-01-25
1858,233,2394,6,62.58,375.46,2021-01-28
1870,4833,3651,6,487.15,2922.89,2021-01-31
1871,3021,5024,6,285.99,1715.95,2021-02-01
1875,4589,3517,6,565.68,3394.06,2021-02-02
1878,2698,8542,6,166.25,997.52,2021-02-02
1879,574,4426,6,813.53,4881.15,2021-02-02
1889,4543,7519,6,798.08,4788.45,2021-02-05
1893,3925,7559,6,876.43,5258.56,2021-02-05
1898,3522,7373,6,626.46,3758.74,2021-02-06
1940,2207,2164,6,791.92,4751.52,2021-02-13
1965,3743,9051,6,963.2,5779.18,2021-02-18
1975,422,8886,6,552.66,3315.96,2021-02-19
2000,2301,9232,6,133.71,802.29,2021-02-23
2003,1188,2656,6,963.04,5778.27,2021-02-24
2005,3839,3869,6,125.52,753.13,2021-02-24
2007,817,5645,6,758.91,4553.48,2021-02-25
2020,3800,6991,6,176.39,1058.33,2021-02-28
2027,3045,3841,6,584.6,3507.59,2021-03-02
2036,2291,3123,6,769.19,4615.14,2021-03-03
2046,2664,9880,6,727.34,4364.02,2021-03-05
2050,4841,7447,6,465.91,2795.44,2021-03-06
2059,3452,4760,6,451.57,2709.41,2021-03-08
2078,3652,5133,6,943.41,5660.44,2021-03-11
2097,1835,8991,6,918.21,5509.28,2021-03-14
2101,4326,9681,6,808.35,4850.12,2021-03-14
2104,947,5959,6,932.35,5594.12,2021-03-15
2106,489,5957,6,612.65,3675.9,2021-03-15
2109,4669,2346,6,137.89,827.32,2021-03-16
2114,2814,7561,6,161.22,967.31,2021-03-18
2143,3907,6551,6,341.54,2049.23,2021-03-26
2161,2359,7094,6,438.76,2632.58,2021-03-29
2167,3633,4642,6,353.55,2121.3,2021-03-31
2180,320,5606,6,295.33,1771.99,2021-04-02
2181,4350,4853,6,767.35,4604.07,2021-04-02
2182,2078,6007,6,364.56,2187.38,2021-04-03
2186,366,5359,6,693.39,4160.37,2021-04-04
2201,2005,8576,6,802.13,4812.8,2021-04-07
2207,4872,6783,6,867.26,5203.58,2021-04-09
2221,4092,1797,6,774.97,4649.82,2021-04-12
2224,4924,5370,6,401.06,2406.38,2021-04-12
2226,2405,1810,6,864.62,5187.74,2021-04-13
2239,700,5664,6,458.32,2749.92,2021-04-16
2255,3251,9357,6,496.03,2976.16,2021-04-19
2263,626,2660,6,743.25,4459.5,2021-04-21
2267,1691,8370,6,783.82,4702.93,2021-04-22
2269,4484,3595,6,235.11,1410.65,2021-04-23
2279,3459,9152,6,728.68,4372.09,2021-04-24
2300,3028,481,6,910.94,5465.64,2021-04-28
2306,2396,1789,6,406.86,2441.17,2021-04-30
2344,2690,4947,6,481.49,2888.94,2021-05-08
2362,4117,3657,6,57.41,344.47,2021-05-13
2388,2330,7871,6,879.57,5277.39,2021-05-19
2404,310,103,6,726.74,4360.43,2021-05-22
2417,1377,4061,6,328.66,1971.96,2021-05-25
2431,455,994,6,590.17,3541.02,2021-05-27
2438,3514,4631,6,506.39,3038.34,2021-05-29
2441,1781,9720,6,310.35,1862.12,2021-05-30
2468,3402,4888,6,737.96,4427.73,2021-06-04
2470,2068,1091,6,342.77,2056.63,2021-06-04
2482,2135,6003,6,725.6,4353.62,2021-06-07
2524,473,1295,6,91.0,546.01,2021-06-12
2529,2203,4193,6,925.35,5552.07,2021-06-13
2533,3191,6179,6,622.39,3734.35,2021-06-13
2545,4258,9801,6,221.82,1330.91,2021-06-16
2560,979,3537,6,319.98,1919.9,2021-06-19
2564,4126,922,6,824.1,4944.59,2021-06-20
2569,853,7507,6,736.17,4417.04,2021-06-21
2588,2700,2136,6,211.47,1268.83,2021-06-27
2601,1511,4371,6,410.64,2463.82,2021-06-29
2603,915,7647,6,355.31,2131.84,2021-06-30
2607,4804,7522,6,690.9,4145.42,2021-06-30
2618,474,7996,6,595.18,3571.11,2021-07-04
2627,1839,7122,6,278.64,1671.85,2021-07-06
2633,4105,7907,6,753.6,4521.6,2021-07-08
2635,4601,6904,6,649.34,3896.03,2021-07-08
2640,3133,4871,6,673.6,4041.58,2021-07-10
2649,503,7061,6,226.0,1356.01,2021-07-11
2655,715,8402,6,181.16,1086.95,2021-07-13
2695,3827,7789,6,909.05,5454.31,2021-07-21
2706,3025,4594,6,921.52,5529.1,2021-07-23
2707,4301,9067,6,796.04,4776.23,2021-07-24
2730,4721,1770,6,827.39,4964.36,2021-07-28
2741,3446,2417,6,216.91,1301.46,2021-07-30
2754,2072,3774,6,975.7,5854.23,2021-08-01
2773,4816,1082,6,414.52,2487.14,2021-08-06
2802,809,4168,6,134.89,809.31,2021-08-12
2841,1812,9065,6,507.94,3047.64,2021-08-23
2858,1433,4368,6,236.82,1420.93,2021-08-28
2865,4682,3193,6,812.9,4877.41,2021-08-29
2868,236,9679,6,197.04,1182.21,2021-08-30
2871,1186,832,6,562.4,3374.41,2021-08-30
2875,2594,5722,6,657.58,3945.46,2021-09-01
2881,318,5718,6,782.26,4693.57,2021-09-03
2884,3163,3452,6,163.67,982.03,2021-09-03
2885,3786,7771,6,138.56,831.36,2021-09-04
2902,4267,9604,6,342.25,2053.51,2021-09-07
2907,379,3382,6,35.47,212.81,2021-09-09
2965,2831,8659,6,685.34,4112.01,2021-09-18
2969,1409,3056,6,808.36,4850.14,2021-09-19
2975,3134,7687,6,667.81,4006.85,2021-09-22
2981,4815,7870,6,578.39,3470.35,2021-09-23
2999,2931,9353,6,15.44,92.66,2021-09-26
3027,4380,1548,6,625.24,3751.47,2021-10-03
3028,3071,6018,6,739.49,4436.92,2021-10-03
3032,4039,156,6,920.7,5524.22,2021-10-04
3038,1478,6651,6,411.29,2467.75,2021-10-05
3044,4034,7730,6,958.25,5749.48,2021-10-06
3062,4853,8568,6,471.75,2830.48,2021-10-08
3104,4550,4851,6,125.66,753.95,2021-10-18
3111,4977,4343,6,740.59,4443.55,2021-10-20
3120,3079,5783,6,568.7,3412.2,2021-10-22
3133,4555,6237,6,873.89,5243.32,2021-10-24
3135,1477,2893,6,634.5,3806.99,2021-10-25
3137,3930,121,6,905.79,5434.74,2021-10-25
3162,592,9214,6,949.13,5694.76,2021-10-30
3176,3634,8491,6,936.73,5620.4,2021-11-01
3180,3036,46,6,566.57,3399.4,2021-11-02
3194,3495,5284,6,174.26,1045.53,2021-11-05
3197,3088,5835,6,827.35,4964.08,2021-11-06
3205,1993,2704,6,30.65,183.92,2021-11-08
3208,4520,2160,6,983.83,5902.97,2021-11-08
3217,2250,2709,6,381.22,2287.32,2021-11-10
3218,65,2172,6,201.31,1207.84,2021-11-11
3232,1893,2302,6,245.27,1471.63,2021-11-16
3235,516,3167,6,371.43,2228.59,2021-11-17
3239,4159,1945,6,603.62,3621.73,2021-11-18
3245,1433,889,6,574.65,3447.92,2021-11-19
3252,3466,210,6,543.74,3262.43,2021-11-22
3265,2154,1599,6,15.49,92.96,2021-11-24
3274,1022,4934,6,20.17,121.0,2021-11-25
3277,1081,8464,6,527.95,3167.69,2021-11-26
3278,4886,8275,6,235.82,1414.94,2021-11-26
3291,1101,6183,6,306.47,1838.84,2021-11-28
3295,2479,1606,6,143.28,859.68,2021-11-29
3302,2737,382,6,630.82,3784.94,2021-12-01
3317,802,4999,6,101.13,606.81,2021-12-04
3319,2900,1273,6,51.95,311.73,2021-12-04
3332,2818,1747,6,676.29,4057.75,2021-12-08
3338,396,1584,6,641.45,3848.7,2021-12-09
3353,2381,5891,6,353.92,2123.51,2021-12-12
3356,1266,2375,6,780.36,4682.17,2021-12-12
3358,2139,3855,6,686.54,4119.23,2021-12-13
3363,1115,5519,6,191.74,1150.45,2021-12-15
3399,1804,8633,6,258.71,1552.28,2021-12-24
3400,2333,6962,6,735.59,4413.53,2021-12-25
3408,4401,5832,6,142.54,855.24,2021-12-27
3432,3475,5419,6,121.38,728.29,2022-01-03
3444,2572,5310,6,564.24,3385.45,2022-01-07
3455,217,5870,6,777.21,4663.28,2022-01-08
3477,2842,8193,6,929.49,5576.93,2022-01-13
3492,1058,9388,6,199.4,1196.38,2022-01-17
3501,4149,2480,6,56.26,337.55,2022-01-18
3502,2618,1681,6,764.94,4589.66,2022-01-19
3504,1258,866,6,943.11,5658.64,2022-01-20
3515,1429,6605,6,878.36,5270.18,2022-01-22
3522,204,9416,6,206.89,1241.33,2022-01-24
3525,1234,2658,6,177.61,1065.65,2022-01-24
3528,3811,2765,6,805.83,4834.97,2022-01-25
3548,4391,1311,6,196.99,1181.92,2022-01-31
3563,3342,8534,6,917.91,5507.49,2022-02-02
3564,4247,8135,6,996.9,5981.39,2022-02-02
3579,3902,4578,6,157.61,945.65,2022-02-05
3582,72,7203,6,271.36,1628.16,2022-02-06
3589,2436,8729,6,164.45,986.72,2022-02-07
3590,2264,3279,6,143.62,861.73,2022-02-07
3593,951,5000,6,904.92,5429.51,2022-02-08
3601,2746,2447,6,725.54,4353.25,2022-02-09
3620,4310,6732,6,38.9,233.39,2022-02-12
3621,3985,6272,6,675.1,4050.59,2022-02-13
3627,4989,2598,6,118.66,711.96,2022-02-14
3641,4779,1973,6,182.48,1094.85,2022-02-17
3644,4559,9208,6,857.71,5146.25,2022-02-17
3646,416,9448,6,932.66,5595.98,2022-02-18
3653,296,298,6,435.72,2614.3,2022-02-19
3662,3937,2693,6,157.63,945.79,2022-02-20
3669,564,8861,6,513.58,3081.45,2022-02-21
3680,914,8638,6,678.26,4069.58,2022-02-23
3684,1010,5869,6,878.05,5268.33,2022-02-23
3691,3300,9693,6,583.44,3500.62,2022-02-24
3701,4926,9438,6,424.34,2546.06,2022-02-27
3706,133,193,6,490.26,2941.57,2022-02-28
3710,4079,5722,6,783.15,4698.89,2022-03-01
3719,747,3397,6,993.45,5960.7,2022-03-03
3733,2204,2639,6,192.93,1157.57,2022-03-06
3747,3719,5765,6,669.66,4017.96,2022-03-10
3749,2537,112,6,709.36,4256.17,2022-03-11
3761,703,648,6,555.96,3335.75,2022-03-13
3768,1204,961,6,172.81,1036.88,2022-03-14
3776,1987,2359,6,115.07,690.4,2022-03-16
3798,2732,5922,6,558.95,3353.72,2022-03-20
3800,1029,726,6,681.35,4088.11,2022-03-21
3818,4163,7252,6,559.16,3354.97,2022-03-26
3823,1999,4882,6,61.06,366.35,2022-03-27
3825,2445,9726,6,432.55,2595.28,2022-03-27
3834,1911,7768,6,606.64,3639.82,2022-03-29
3841,3361,2444,6,414.95,2489.69,2022-04-01
3846,1536,1209,6,763.59,4581.56,2022-04-01
3852,1672,8460,6,472.44,2834.64,2022-04-04
3857,3245,2127,6,470.13,2820.76,2022-04-04
3875,1736,3928,6,921.85,5531.08,2022-04-09
3910,1882,9669,6,722.03,4332.19,2022-04-17
3912,1238,2880,6,692.3,4153.8,2022-04-18
3922,4640,8502,6,829.55,4977.28,2022-04-21
3926,2854,7408,6,543.01,3258.09,2022-04-21
3928,3410,8488,6,195.1,1170.61,2022-04-22
3932,3382,5913,6,516.04,3096.22,2022-04-22
3937,684,3332,6,704.92,4229.54,2022-04-24
3945,2772,8176,6,726.23,4357.41,2022-04-27
3961,216,1904,6,336.51,2019.03,2022-04-30
3976,4518,2057,6,258.93,1553.59,2022-05-03
3977,3358,9941,6,653.95,3923.71,2022-05-04
3994,3615,8597,6,609.3,3655.83,2022-05-08
4012,2764,5013,6,168.51,1011.07,2022-05-10
4028,1896,862,6,517.86,3107.17,2022-05-13
4031,1650,1943,6,302.59,1815.52,2022-05-14
4062,2035,5921,6,292.22,1753.34,2022-05-21
4075,1149,2170,6,681.39,4088.34,2022-05-25
4087,4396,8715,6,464.2,2785.21,2022-05-29
4099,4838,3921,6,178.31,1069.88,2022-06-02
4114,2733,7340,6,375.52,2253.12,2022-06-05
4131,1767,8129,6,362.7,2176.2,2022-06-08
4133,1521,8504,6,779.28,4675.7,2022-06-09
4136,1204,1474,6,220.91,1325.45,2022-06-10
4140,3033,8629,6,706.6,4239.62,2022-06-11
4142,3803,1814,6,112.83,676.99,2022-06-11
4144,1766,4496,6,555.05,3330.28,2022-06-12
4153,4791,1995,6,217.85,1307.08,2022-06-13
4193,3977,3020,6,531.78,3190.7,2022-06-25
4195,414,9764,6,403.64,2421.86,2022-06-25
4200,2117,4642,6,307.81,1846.84,2022-06-26
4218,1697,3962,6,956.16,5736.94,2022-06-28
4222,3353,4808,6,113.31,679.86,2022-06-29
4236,1190,3525,6,762.76,4576.54,2022-07-02
4241,49,229,6,468.64,2811.87,2022-07-04
4251,632,6777,6,408.65,2451.91,2022-07-07
4271,3609,4666,6,429.04,2574.24,2022-07-11
4274,4553,6142,6,449.66,2697.93,2022-07-11
4300,2417,243,6,956.17,5737.02,2022-07-17
4302,4095,3964,6,89.3,535.82,2022-07-18
4304,4089,7227,6,881.0,5286.02,2022-07-19
4305,3831,7723,6,336.63,2019.79,2022-07-19
4313,1027,6778,6,538.81,3232.85,2022-07-20
4318,1280,4452,6,102.7,616.2,2022-07-21
4320,234,286,6,509.56,3057.36,2022-07-22
4323,4640,8032,6,407.47,2444.83,2022-07-22
4340,4877,1115,6,473.46,2840.79,2022-07-25
4344,279,8825,6,356.67,2140.02,2022-07-25
4346,1770,9056,6,903.22,5419.32,2022-07-25
4390,3879,8362,6,412.67,2476.04,2022-08-03
4409,950,2040,6,522.05,3132.28,2022-08-07
4416,3307,4836,6,464.98,2789.9,2022-08-11
4419,4142,9490,6,779.96,4679.76,2022-08-12
4429,485,9051,6,753.67,4522.04,2022-08-14
4432,2243,7540,6,566.59,3399.52,2022-08-14
4439,288,2781,6,323.72,1942.35,2022-08-16
4446,1428,517,6,320.64,1923.83,2022-08-18
4456,2325,7015,6,586.24,3517.46,2022-08-21
4492,703,9808,6,573.26,3439.56,2022-08-29
4495,1558,7803,6,601.37,3608.23,2022-08-30
4499,4401,5189,6,253.14,1518.83,2022-08-31
4521,3801,7999,6,986.33,5917.97,2022-09-05
4522,87,5920,6,560.53,3363.16,2022-09-05
4529,1964,6674,6,889.03,5334.2,2022-09-06
4531,3456,1670,6,51.25,307.48,2022-09-06
4556,3982,9078,6,370.16,2220.98,2022-09-11
4560,2142,8826,6,532.54,3195.21,2022-09-13
4575,2795,2209,6,525.38,3152.28,2022-09-16
4583,3868,5668,6,693.42,4160.54,2022-09-18
4594,2068,284,6,944.92,5669.54,2022-09-20
4614,1217,9142,6,196.03,1176.17,2022-09-25
4620,3331,1406,6,190.01,1140.06,2022-09-26
4624,1521,5395,6,706.39,4238.33,2022-09-26
4631,4775,8193,6,902.78,5416.67,2022-09-28
4656,4106,5234,6,339.57,2037.44,2022-10-05
4689,279,7889,6,212.58,1275.48,2022-10-15
4719,1440,1513,6,68.42,410.52,2022-10-22
4728,3501,5839,6,725.78,4354.7,2022-10-25
4746,966,5033,6,349.58,2097.45,2022-10-30
4753,888,2340,6,378.16,2268.96,2022-11-01
4772,3081,6926,6,795.59,4773.57,2022-11-05
4798,1647,4447,6,203.08,1218.5,2022-11-12
4806,3885,2476,6,833.74,5002.45,2022-11-13
4814,1490,1497,6,442.01,2652.05,2022-11-15
4828,2912,882,6,439.35,2636.1,2022-11-19
4842,4238,2689,6,209.59,1257.53,2022-11-22
4847,3051,3181,6,903.06,5418.34,2022-11-23
4850,2643,6491,6,108.45,650.71,2022-11-24
4853,1631,5695,6,238.17,1429.05,2022-11-25
4869,3776,420,6,19.93,119.59,2022-11-30
4871,1362,5318,6,54.5,327.01,2022-11-30
4905,1479,3578,6,538.99,3233.92,2022-12-08
4914,1641,7634,6,628.01,3768.07,2022-12-10
4916,3053,4697,6,338.57,2031.44,2022-12-11
4934,1532,8,6,303.7,1822.18,2022-12-15
4950,4022,6281,6,971.27,5827.6,2022-12-18
4958,528,8206,6,90.33,542.0,2022-12-20
4969,2648,9913,6,323.38,1940.3,2022-12-22
4970,918,7522,6,905.98,5435.86,2022-12-22
4976,318,410,6,614.23,3685.35,2022-12-24
3,2841,1284,7,45.68,319.73,2019-12-29
9,4509,8089,7,173.03,1211.22,2019-12-31
21,979,1988,7,949.36,6645.52,2020-01-02
34,863,5837,7,645.09,4515.66,2020-01-05
50,872,4758,7,341.29,2389.04,2020-01-10
51,3086,9367,7,893.14,6251.97,2020-01-10
65,1946,6935,7,194.18,1359.28,2020-01-11
83,3935,6566,7,830.23,5811.61,2020-01-16
90,2466,3954,7,60.94,426.55,2020-01-18
94,4279,8397,7,690.63,4834.39,2020-01-18
104,696,2939,7,680.98,4766.86,2020-01-21
111,1959,2195,7,602.75,4219.27,2020-01-22
117,1727,1824,7,666.0,4662.02,2020-01-23
123,3312,3907,7,332.89,2330.23,2020-01-25
125,3545,1444,7,750.22,5251.57,2020-01-25
128,571,5994,7,766.32,5364.27,2020-01-26
151,390,7240,7,184.66,1292.63,2020-02-02
164,2483,4375,7,784.16,5489.1,2020-02-04
178,199,5517,7,603.08,4221.57,2020-02-07
189,4356,2989,7,893.05,6251.33,2020-02-09
195,2784,1109,7,769.9,5389.27,2020-02-10
204,3219,7844,7,691.09,4837.65,2020-02-13
209,796,6334,7,938.17,6567.19,2020-02-14
213,1955,9579,7,278.89,1952.24,2020-02-15
216,2796,257,7,212.99,1490.93,2020-02-15
220,2206,7636,7,723.74,5066.15,2020-02-16
230,1256,1611,7,953.26,6672.83,2020-02-18
239,2935,9464,7,553.85,3876.95,2020-02-19
255,2139,735,7,541.37,3789.59,2020-02-23
269,1310,8218,7,95.96,671.72,2020-02-25
276,4479,6037,7,559.69,3917.8,2020-02-27
284,4529,1626,7,951.96,6663.73,2020-02-28
288,786,2152,7,896.37,6274.59,2020-02-28
295,1419,685,7,729.75,5108.28,2020-03-02
297,4334,5914,7,709.26,4964.85,2020-03-03
318,4579,7789,7,538.31,3768.14,2020-03-06
322,1196,4626,7,437.09,3059.63,2020-03-07
331,3707,8894,7,769.1,5383.69,2020-03-08
340,518,230,7,848.94,5942.58,2020-03-10
342,971,9878,7,188.73,1321.08,2020-03-10
375,200,3343,7,50.86,356.03,2020-03-16
378,922,5473,7,79.99,559.92,2020-03-17
384,1199,3202,7,822.26,5755.85,2020-03-19
408,87,4539,7,170.62,1194.37,2020-03-24
409,3347,3343,7,916.63,6416.42,2020-03-24
410,2188,9479,7,19.01,133.08,2020-03-24
413,1495,6996,7,763.4,5343.82,2020-03-25
414,4798,1449,7,503.76,3526.29,2020-03-26
417,4607,669,7,489.68,3427.73,2020-03-26
438,813,824,7,861.1,6027.71,2020-03-31
450,1366,2896,7,559.22,3914.55,2020-04-03
456,2924,7803,7,360.9,2526.28,2020-04-04
457,53,138,7,576.82,4037.75,2020-04-05
463,2591,8573,7,84.26,589.82,2020-04-07
471,2499,6409,7,414.45,2901.12,2020-04-09
483,973,2677,7,835.44,5848.07,2020-04-11
484,1978,1376,7,547.97,3835.82,2020-04-11
492,1630,7326,7,979.29,6855.04,2020-04-13
505,3577,3701,7,81.09,567.62,2020-04-17
516,2316,2733,7,81.63,571.44,2020-04-19
519,3540,1615,7,481.14,3368.01,2020-04-20
528,210,2298,7,218.65,1530.52,2020-04-23
533,1633,11,7,343.37,2403.57,2020-04-24
541,3679,9912,7,817.85,5724.98,2020-04-25
544,4995,2036,7,705.49,4938.44,2020-04-25
545,1305,5840,7,503.05,3521.32,2020-04-26
549,651,7153,7,924.74,6473.15,2020-04-27
553,3121,710,7,103.19,722.36,2020-04-28
557,2224,9207,7,395.26,2766.82,2020-04-29
579,1908,6726,7,643.66,4505.65,2020-05-03
581,142,2342,7,475.43,3328.04,2020-05-04
600,529,4101,7,116.87,818.1,2020-05-08
601,3404,4096,7,22.23,155.6,2020-05-08
602,1775,1139,7,50.09,350.62,2020-05-08
610,563,4836,7,726.25,5083.73,2020-05-10
622,2996,4034,7,715.51,5008.59,2020-05-12
625,78,3587,7,460.06,3220.43,2020-05-13
634,2827,5101,7,642.92,4500.43,2020-05-14
678,1780,9588,7,125.81,880.67,2020-05-22
684,3891,2995,7,95.5,668.49,2020-05-22
696,515,5438,7,478.14,3347.01,2020-05-24
710,3388,9914,7,634.38,4440.69,2020-05-28
711,1282,4328,7,780.49,5463.45,2020-05-28
730,17,3401,7,185.33,1297.33,2020-06-02
757,3130,3498,7,962.45,6737.12,2020-06-06
764,4452,6807,7,412.06,2884.42,2020-06-08
774,3517,5724,7,473.44,3314.05,2020-06-11
797,2730,2675,7,819.14,5734.01,2020-06-16
798,107,8674,7,180.77,1265.37,2020-06-16
800,151,3733,7,179.78,1258.43,2020-06-17
812,4455,99,7,45.55,318.83,2020-06-19
815,517,4860,7,141.89,993.26,2020-06-19
846,2698,8821,7,846.73,5927.13,2020-06-24
854,3028,4380,7,132.08,924.55,2020-06-25
857,4929,4339,7,936.77,6557.37,2020-06-25
858,1088,8354,7,393.14,2751.96,2020-06-25
860,4703,3503,7,714.97,5004.76,2020-06-25
875,4239,2582,7,951.34,6659.4,2020-06-29
882,4946,3009,7,141.43,990.04,2020-06-30
888,3560,9333,7,23.07,161.52,2020-07-01
902,2991,2461,7,655.09,4585.63,2020-07-04
922,1435,8660,7,100.83,705.84,2020-07-08
926,3015,9463,7,429.87,3009.06,2020-07-09
928,4415,2143,7,18.21,127.44,2020-07-10
936,210,6729,7,654.69,4582.86,2020-07-12
947,1410,3065,7,705.63,4939.41,2020-07-14
950,2036,5652,7,621.7,4351.88,2020-07-14
957,4624,8422,7,470.23,3291.59,2020-07-16
963,1837,8015,7,559.54,3916.77,2020-07-17
975,4516,5807,7,309.73,2168.13,2020-07-20
978,4781,5453,7,749.15,5244.04,2020-07-20
984,3157,8893,7,89.47,626.26,2020-07-21
996,1417,2437,7,190.4,1332.82,2020-07-23
1000,367,3951,7,616.54,4315.78,2020-07-24
1007,667,1343,7,350.36,2452.51,2020-07-26
1016,4142,4843,7,53.81,376.67,2020-07-27
1021,2893,6396,7,122.54,857.79,2020-07-28
1033,3245,5193,7,807.39,5651.75,2020-07-31
1048,4809,3768,7,440.44,3083.08,2020-08-04
1061,4664,1385,7,915.39,6407.74,2020-08-06
1063,3277,1773,7,932.71,6528.98,2020-08-07
1067,346,4984,7,47.36,331.55,2020-08-08
1083,1687,740,7,569.94,3989.61,2020-08-11
1095,3154,1023,7,647.11,4529.77,2020-08-14
1102,1432,6988,7,147.17,1030.2,2020-08-14
1110,4556,3521,7,811.15,5678.04,2020-08-17
1119,3615,3064,7,689.04,4823.25,2020-08-18
1133,1381,6252,7,160.27,1121.88,2020-08-22
1149,4213,2583,7,704.91,4934.39,2020-08-25
1166,1486,438,7,583.71,4085.98,2020-08-29
1177,3832,1442,7,720.77,5045.37,2020-08-30
1178,3295,4644,7,67.19,470.35,2020-08-30
1193,1419,2708,7,349.7,2447.92,2020-09-01
1208,2830,8232,7,700.72,4905.06,2020-09-04
1220,3224,5473,7,197.6,1383.22,2020-09-06
1229,3075,1616,7,337.1,2359.67,2020-09-09
1240,412,138,7,207.56,1452.9,2020-09-13
1273,2977,6874,7,903.98,6327.86,2020-09-19
1277,4437,2978,7,333.19,2332.3,2020-09-20
1281,3536,4776,7,152.06,1064.42,2020-09-21
1287,2389,7272,7,716.67,5016.68,2020-09-23
1290,4687,7473,7,27.13,189.94,2020-09-24
1292,4638,396,7,636.03,4452.23,2020-09-24
1297,2217,6151,7,847.13,5929.92,2020-09-24
1323,4034,2782,7,919.15,6434.08,2020-09-29
1332,200,8553,7,888.39,6218.73,2020-09-30
1334,221,1313,7,920.26,6441.8,2020-10-01
1346,4585,6816,7,591.4,4139.82,2020-10-04
1348,249,8808,7,748.39,5238.75,2020-10-04
1349,2041,5865,7,461.94,3233.58,2020-10-04
1350,4599,2074,7,594.17,4159.17,2020-10-05
1353,2504,8586,7,642.96,4500.72,2020-10-06
1365,206,8831,7,446.64,3126.49,2020-10-08
1376,2,2640,7,426.08,2982.54,2020-10-11
1380,1000,7908,7,923.57,6464.96,2020-10-12
1408,3923,3908,7,119.4,835.78,2020-10-19
1417,3522,5860,7,996.04,6972.25,2020-10-21
1419,2792,2761,7,830.64,5814.45,2020-10-22
1447,3454,1939,7,567.18,3970.28,2020-10-30
1453,2196,4159,7,158.09,1106.65,2020-10-31
1459,188,3630,7,445.71,3119.98,2020-10-31
1467,4901,2724,7,71.4,499.79,2020-11-03
1478,650,332,7,241.93,1693.52,2020-11-06
1484,4352,2283,7,432.12,3024.84,2020-11-08
1533,3446,6958,7,970.86,6796.0,2020-11-17
1535,4409,6212,7,549.24,3844.67,2020-11-17
1546,283,3391,7,79.31,555.18,2020-11-19
1561,2177,2942,7,797.97,5585.82,2020-11-22
1570,4202,8559,7,947.63,6633.39,2020-11-25
1571,623,4378,7,924.41,6470.89,2020-11-25
1582,3253,6724,7,533.88,3737.18,2020-11-26
1603,3576,9140,7,865.4,6057.83,2020-12-01
1605,3268,6311,7,633.08,4431.53,2020-12-02
1612,3764,9083,7,867.95,6075.66,2020-12-04
1632,3324,3320,7,542.8,3799.59,2020-12-07
1635,3611,6462,7,154.88,1084.18,2020-12-08
1636,2236,645,7,62.03,434.21,2020-12-08
1651,146,1362,7,29.0,202.99,2020-12-11
1665,3409,3315,7,795.84,5570.86,2020-12-14
